scope,row_index,column,before,after,source
cell,2923,regione_sede,//,,nan_handler:placeholders
cell,2969,regione_sede, ,,nan_handler:placeholders
cell,3013,regione_sede,unknown,,nan_handler:placeholders
cell,3112,regione_sede,?,,nan_handler:placeholders
cell,3152,regione_sede,n.d.,,nan_handler:placeholders
cell,3243,regione_sede,-,,nan_handler:placeholders
cell,3244,regione_sede,ND,,nan_handler:placeholders
cell,3260,regione_sede,-,,nan_handler:placeholders
cell,3310,regione_sede,ND,,nan_handler:placeholders
cell,3320,regione_sede,-,,nan_handler:placeholders
cell,3342,regione_sede,?,,nan_handler:placeholders
cell,3366,regione_sede,//,,nan_handler:placeholders
cell,3382,regione_sede,?,,nan_handler:placeholders
cell,3418,regione_sede,ND,,nan_handler:placeholders
cell,3420,regione_sede,-,,nan_handler:placeholders
cell,3440,regione_sede, ,,nan_handler:placeholders
cell,3514,regione_sede, ,,nan_handler:placeholders
cell,3570,regione_sede, ,,nan_handler:placeholders
cell,3599,regione_sede,unknown,,nan_handler:placeholders
cell,3671,regione_sede,//,,nan_handler:placeholders
cell,3770,regione_sede,?,,nan_handler:placeholders
cell,3874,regione_sede,unknown,,nan_handler:placeholders
cell,3876,regione_sede,-,,nan_handler:placeholders
cell,3889,regione_sede,//,,nan_handler:placeholders
cell,3891,regione_sede,//,,nan_handler:placeholders
cell,3966,regione_sede,-,,nan_handler:placeholders
cell,4036,regione_sede,-,,nan_handler:placeholders
cell,4148,regione_sede, ,,nan_handler:placeholders
cell,4180,regione_sede, ,,nan_handler:placeholders
cell,4209,regione_sede,//,,nan_handler:placeholders
cell,4210,regione_sede,n.d.,,nan_handler:placeholders
cell,4238,regione_sede,unknown,,nan_handler:placeholders
cell,4243,regione_sede,-,,nan_handler:placeholders
cell,4288,regione_sede,?,,nan_handler:placeholders
cell,4347,regione_sede,?,,nan_handler:placeholders
cell,4392,regione_sede,unknown,,nan_handler:placeholders
cell,4515,regione_sede, ,,nan_handler:placeholders
cell,4534,regione_sede,unknown,,nan_handler:placeholders
cell,4597,regione_sede,-,,nan_handler:placeholders
cell,4619,regione_sede,-,,nan_handler:placeholders
cell,4631,regione_sede, ,,nan_handler:placeholders
cell,4689,regione_sede,n.d.,,nan_handler:placeholders
cell,4707,regione_sede,ND,,nan_handler:placeholders
cell,4712,regione_sede,unknown,,nan_handler:placeholders
cell,4753,regione_sede,ND,,nan_handler:placeholders
cell,4771,regione_sede,n.d.,,nan_handler:placeholders
cell,4795,regione_sede,ND,,nan_handler:placeholders
cell,4848,regione_sede,ND,,nan_handler:placeholders
cell,4903,regione_sede,n.d.,,nan_handler:placeholders
cell,4966,regione_sede,//,,nan_handler:placeholders
cell,5045,regione_sede,ND,,nan_handler:placeholders
cell,5062,regione_sede,//,,nan_handler:placeholders
cell,5081,regione_sede,?,,nan_handler:placeholders
cell,5094,regione_sede,?,,nan_handler:placeholders
cell,5245,regione_sede,-,,nan_handler:placeholders
cell,5322,regione_sede,unknown,,nan_handler:placeholders
cell,5391,regione_sede,?,,nan_handler:placeholders
cell,5406,regione_sede, ,,nan_handler:placeholders
cell,5462,regione_sede,//,,nan_handler:placeholders
cell,5483,regione_sede,n.d.,,nan_handler:placeholders
cell,5486,regione_sede,n.d.,,nan_handler:placeholders
cell,5500,regione_sede,n.d.,,nan_handler:placeholders
cell,5611,regione_sede,ND,,nan_handler:placeholders
cell,5621,regione_sede,?,,nan_handler:placeholders
cell,5649,regione_sede,n.d.,,nan_handler:placeholders
cell,5658,regione_sede,?,,nan_handler:placeholders
cell,5701,regione_sede,n.d.,,nan_handler:placeholders
cell,5720,regione_sede, ,,nan_handler:placeholders
cell,5761,regione_sede,-,,nan_handler:placeholders
cell,5794,regione_sede,//,,nan_handler:placeholders
cell,5911,regione_sede,//,,nan_handler:placeholders
cell,5947,regione_sede,unknown,,nan_handler:placeholders
cell,6022,regione_sede, ,,nan_handler:placeholders
cell,6058,regione_sede,?,,nan_handler:placeholders
cell,6119,regione_sede,//,,nan_handler:placeholders
cell,6121,regione_sede,unknown,,nan_handler:placeholders
cell,6129,regione_sede,ND,,nan_handler:placeholders
cell,6137,regione_sede,?,,nan_handler:placeholders
cell,6263,regione_sede,unknown,,nan_handler:placeholders
cell,6277,regione_sede,//,,nan_handler:placeholders
cell,6280,regione_sede,//,,nan_handler:placeholders
cell,6285,regione_sede,?,,nan_handler:placeholders
cell,6363,regione_sede, ,,nan_handler:placeholders
cell,6425,regione_sede,-,,nan_handler:placeholders
cell,6559,regione_sede, ,,nan_handler:placeholders
cell,6692,regione_sede, ,,nan_handler:placeholders
cell,6789,regione_sede,n.d.,,nan_handler:placeholders
cell,6809,regione_sede,ND,,nan_handler:placeholders
cell,6852,regione_sede,?,,nan_handler:placeholders
cell,6864,regione_sede,//,,nan_handler:placeholders
cell,6943,regione_sede,unknown,,nan_handler:placeholders
cell,6949,regione_sede,ND,,nan_handler:placeholders
cell,7068,regione_sede, ,,nan_handler:placeholders
cell,7197,regione_sede,unknown,,nan_handler:placeholders
cell,7200,regione_sede,//,,nan_handler:placeholders
cell,7242,regione_sede,unknown,,nan_handler:placeholders
cell,7310,regione_sede,ND,,nan_handler:placeholders
cell,7348,regione_sede,?,,nan_handler:placeholders
cell,7350,regione_sede,-,,nan_handler:placeholders
cell,7367,regione_sede,n.d.,,nan_handler:placeholders
cell,7377,regione_sede,unknown,,nan_handler:placeholders
cell,7388,regione_sede,ND,,nan_handler:placeholders
cell,7453,regione_sede,?,,nan_handler:placeholders
cell,7493,regione_sede,ND,,nan_handler:placeholders
cell,7528,regione_sede,//,,nan_handler:placeholders
cell,7540,regione_sede,?,,nan_handler:placeholders
cell,7588,regione_sede,?,,nan_handler:placeholders
cell,7596,regione_sede,unknown,,nan_handler:placeholders
cell,7637,regione_sede,//,,nan_handler:placeholders
cell,7672,regione_sede,n.d.,,nan_handler:placeholders
cell,7688,regione_sede,?,,nan_handler:placeholders
cell,7707,regione_sede,unknown,,nan_handler:placeholders
cell,7719,regione_sede,-,,nan_handler:placeholders
cell,7720,regione_sede,//,,nan_handler:placeholders
cell,7749,regione_sede,//,,nan_handler:placeholders
cell,7799,regione_sede, ,,nan_handler:placeholders
cell,7853,regione_sede,unknown,,nan_handler:placeholders
cell,7878,regione_sede,ND,,nan_handler:placeholders
cell,7908,regione_sede,?,,nan_handler:placeholders
cell,7915,regione_sede,unknown,,nan_handler:placeholders
cell,7916,regione_sede,?,,nan_handler:placeholders
cell,7928,regione_sede, ,,nan_handler:placeholders
cell,7959,regione_sede,n.d.,,nan_handler:placeholders
cell,7970,regione_sede,unknown,,nan_handler:placeholders
cell,7981,regione_sede, ,,nan_handler:placeholders
cell,7993,regione_sede,unknown,,nan_handler:placeholders
cell,8014,regione_sede,unknown,,nan_handler:placeholders
cell,8079,regione_sede,-,,nan_handler:placeholders
cell,8132,regione_sede,?,,nan_handler:placeholders
cell,8135,regione_sede,unknown,,nan_handler:placeholders
cell,8198,regione_sede,?,,nan_handler:placeholders
cell,8225,regione_sede,-,,nan_handler:placeholders
cell,8241,regione_sede,//,,nan_handler:placeholders
cell,8253,regione_sede,unknown,,nan_handler:placeholders
cell,8359,regione_sede,//,,nan_handler:placeholders
cell,8378,regione_sede, ,,nan_handler:placeholders
cell,8389,regione_sede,//,,nan_handler:placeholders
cell,8473,regione_sede,n.d.,,nan_handler:placeholders
cell,8518,regione_sede,-,,nan_handler:placeholders
cell,8540,regione_sede,unknown,,nan_handler:placeholders
cell,8575,regione_sede,?,,nan_handler:placeholders
cell,8627,regione_sede,-,,nan_handler:placeholders
cell,8657,regione_sede,unknown,,nan_handler:placeholders
cell,8669,regione_sede,-,,nan_handler:placeholders
cell,8731,regione_sede,ND,,nan_handler:placeholders
cell,8748,regione_sede,?,,nan_handler:placeholders
cell,8759,regione_sede,unknown,,nan_handler:placeholders
cell,8809,regione_sede,ND,,nan_handler:placeholders
cell,8821,regione_sede, ,,nan_handler:placeholders
cell,8851,regione_sede,?,,nan_handler:placeholders
cell,8874,regione_sede,?,,nan_handler:placeholders
cell,8879,regione_sede,ND,,nan_handler:placeholders
cell,8954,regione_sede,//,,nan_handler:placeholders
cell,9024,regione_sede,n.d.,,nan_handler:placeholders
cell,9115,regione_sede,//,,nan_handler:placeholders
cell,9125,regione_sede,?,,nan_handler:placeholders
cell,9158,regione_sede,?,,nan_handler:placeholders
cell,9178,regione_sede, ,,nan_handler:placeholders
cell,9186,regione_sede,?,,nan_handler:placeholders
cell,9266,regione_sede,n.d.,,nan_handler:placeholders
cell,9273,regione_sede,?,,nan_handler:placeholders
cell,9281,regione_sede,?,,nan_handler:placeholders
cell,9334,regione_sede,?,,nan_handler:placeholders
cell,9347,regione_sede,n.d.,,nan_handler:placeholders
cell,9373,regione_sede,ND,,nan_handler:placeholders
cell,9388,regione_sede,//,,nan_handler:placeholders
cell,9400,regione_sede,//,,nan_handler:placeholders
cell,9490,regione_sede, ,,nan_handler:placeholders
cell,9551,regione_sede,-,,nan_handler:placeholders
cell,9566,regione_sede,unknown,,nan_handler:placeholders
cell,9584,regione_sede,?,,nan_handler:placeholders
cell,9606,regione_sede,?,,nan_handler:placeholders
cell,9608,regione_sede, ,,nan_handler:placeholders
cell,9614,regione_sede, ,,nan_handler:placeholders
cell,9631,regione_sede,ND,,nan_handler:placeholders
cell,9715,regione_sede,unknown,,nan_handler:placeholders
cell,9795,regione_sede,unknown,,nan_handler:placeholders
cell,9816,regione_sede,n.d.,,nan_handler:placeholders
cell,9834,regione_sede,//,,nan_handler:placeholders
cell,9841,regione_sede,ND,,nan_handler:placeholders
cell,9851,regione_sede,//,,nan_handler:placeholders
cell,9858,regione_sede, ,,nan_handler:placeholders
cell,9896,regione_sede,-,,nan_handler:placeholders
cell,9924,regione_sede,unknown,,nan_handler:placeholders
cell,9954,regione_sede,//,,nan_handler:placeholders
cell,9978,regione_sede,ND,,nan_handler:placeholders
cell,9983,regione_sede,//,,nan_handler:placeholders
cell,10160,regione_sede,ND,,nan_handler:placeholders
cell,10181,regione_sede,unknown,,nan_handler:placeholders
cell,10212,regione_sede, ,,nan_handler:placeholders
cell,10227,regione_sede,-,,nan_handler:placeholders
cell,10351,regione_sede, ,,nan_handler:placeholders
cell,10361,regione_sede, ,,nan_handler:placeholders
cell,10377,regione_sede,unknown,,nan_handler:placeholders
cell,10386,regione_sede,n.d.,,nan_handler:placeholders
cell,10425,regione_sede,-,,nan_handler:placeholders
cell,10433,regione_sede,-,,nan_handler:placeholders
cell,10518,regione_sede,?,,nan_handler:placeholders
cell,10520,regione_sede,//,,nan_handler:placeholders
cell,10668,regione_sede,?,,nan_handler:placeholders
cell,10725,regione_sede,n.d.,,nan_handler:placeholders
cell,10728,regione_sede,unknown,,nan_handler:placeholders
cell,10753,regione_sede,n.d.,,nan_handler:placeholders
cell,10761,regione_sede, ,,nan_handler:placeholders
cell,10820,regione_sede,ND,,nan_handler:placeholders
cell,10862,regione_sede,ND,,nan_handler:placeholders
cell,11094,regione_sede,ND,,nan_handler:placeholders
cell,11116,regione_sede, ,,nan_handler:placeholders
cell,11372,regione_sede,?,,nan_handler:placeholders
cell,11409,regione_sede,//,,nan_handler:placeholders
cell,11430,regione_sede,-,,nan_handler:placeholders
cell,11471,regione_sede,//,,nan_handler:placeholders
cell,11475,regione_sede, ,,nan_handler:placeholders
cell,11490,regione_sede,n.d.,,nan_handler:placeholders
cell,11495,regione_sede,ND,,nan_handler:placeholders
cell,11614,regione_sede,-,,nan_handler:placeholders
cell,11682,regione_sede, ,,nan_handler:placeholders
cell,11705,regione_sede,unknown,,nan_handler:placeholders
cell,11739,regione_sede,//,,nan_handler:placeholders
cell,11769,regione_sede,-,,nan_handler:placeholders
cell,11840,regione_sede,ND,,nan_handler:placeholders
cell,11852,regione_sede,-,,nan_handler:placeholders
cell,11862,regione_sede,-,,nan_handler:placeholders
cell,11913,regione_sede,//,,nan_handler:placeholders
cell,11932,regione_sede,n.d.,,nan_handler:placeholders
cell,11969,regione_sede,-,,nan_handler:placeholders
cell,12027,regione_sede,n.d.,,nan_handler:placeholders
cell,12059,regione_sede,unknown,,nan_handler:placeholders
cell,12079,regione_sede,n.d.,,nan_handler:placeholders
cell,12094,regione_sede,unknown,,nan_handler:placeholders
cell,12147,regione_sede,n.d.,,nan_handler:placeholders
cell,12183,regione_sede,//,,nan_handler:placeholders
cell,12191,regione_sede,//,,nan_handler:placeholders
cell,12232,regione_sede, ,,nan_handler:placeholders
cell,12244,regione_sede, ,,nan_handler:placeholders
cell,12413,regione_sede, ,,nan_handler:placeholders
cell,12485,regione_sede,n.d.,,nan_handler:placeholders
cell,12540,regione_sede,//,,nan_handler:placeholders
cell,12579,regione_sede,-,,nan_handler:placeholders
cell,12619,regione_sede,?,,nan_handler:placeholders
cell,12630,regione_sede,unknown,,nan_handler:placeholders
cell,12707,regione_sede, ,,nan_handler:placeholders
cell,12718,regione_sede,unknown,,nan_handler:placeholders
cell,12764,regione_sede,//,,nan_handler:placeholders
cell,12769,regione_sede,unknown,,nan_handler:placeholders
cell,12837,regione_sede,-,,nan_handler:placeholders
cell,12888,regione_sede, ,,nan_handler:placeholders
cell,12933,regione_sede,ND,,nan_handler:placeholders
cell,12975,regione_sede,//,,nan_handler:placeholders
cell,13033,regione_sede, ,,nan_handler:placeholders
cell,13191,regione_sede,ND,,nan_handler:placeholders
cell,13196,regione_sede,-,,nan_handler:placeholders
cell,13197,regione_sede,-,,nan_handler:placeholders
cell,13428,regione_sede,//,,nan_handler:placeholders
cell,13445,regione_sede,unknown,,nan_handler:placeholders
cell,13454,regione_sede, ,,nan_handler:placeholders
cell,13476,regione_sede,ND,,nan_handler:placeholders
cell,13512,regione_sede,ND,,nan_handler:placeholders
cell,13609,regione_sede,unknown,,nan_handler:placeholders
cell,13619,regione_sede,unknown,,nan_handler:placeholders
cell,13682,regione_sede, ,,nan_handler:placeholders
cell,13726,regione_sede,//,,nan_handler:placeholders
cell,13729,regione_sede,-,,nan_handler:placeholders
cell,13781,regione_sede,//,,nan_handler:placeholders
cell,13826,regione_sede,//,,nan_handler:placeholders
cell,13907,regione_sede,unknown,,nan_handler:placeholders
cell,13964,regione_sede,unknown,,nan_handler:placeholders
cell,14028,regione_sede,unknown,,nan_handler:placeholders
cell,14079,regione_sede,unknown,,nan_handler:placeholders
cell,14080,regione_sede,unknown,,nan_handler:placeholders
cell,14165,regione_sede,//,,nan_handler:placeholders
cell,14271,regione_sede,n.d.,,nan_handler:placeholders
cell,14359,regione_sede,n.d.,,nan_handler:placeholders
cell,14385,regione_sede,unknown,,nan_handler:placeholders
cell,14409,regione_sede,-,,nan_handler:placeholders
cell,14416,regione_sede,n.d.,,nan_handler:placeholders
cell,14434,regione_sede,?,,nan_handler:placeholders
cell,14450,regione_sede, ,,nan_handler:placeholders
cell,14658,regione_sede,-,,nan_handler:placeholders
cell,14702,regione_sede,?,,nan_handler:placeholders
cell,14717,regione_sede,unknown,,nan_handler:placeholders
cell,14772,regione_sede,n.d.,,nan_handler:placeholders
cell,14794,regione_sede, ,,nan_handler:placeholders
cell,14814,regione_sede,ND,,nan_handler:placeholders
cell,14953,regione_sede,ND,,nan_handler:placeholders
cell,15040,regione_sede, ,,nan_handler:placeholders
cell,15048,regione_sede,//,,nan_handler:placeholders
cell,15065,regione_sede,-,,nan_handler:placeholders
cell,15083,regione_sede,ND,,nan_handler:placeholders
cell,15084,regione_sede,ND,,nan_handler:placeholders
cell,15085,regione_sede,unknown,,nan_handler:placeholders
cell,15089,regione_sede,?,,nan_handler:placeholders
cell,15099,regione_sede,ND,,nan_handler:placeholders
cell,15102,regione_sede,n.d.,,nan_handler:placeholders
cell,15126,regione_sede,?,,nan_handler:placeholders
cell,15156,regione_sede,ND,,nan_handler:placeholders
cell,15163,regione_sede,ND,,nan_handler:placeholders
cell,15230,regione_sede, ,,nan_handler:placeholders
cell,15321,regione_sede,ND,,nan_handler:placeholders
cell,15336,regione_sede,unknown,,nan_handler:placeholders
cell,15370,regione_sede,-,,nan_handler:placeholders
cell,15461,regione_sede, ,,nan_handler:placeholders
cell,15490,regione_sede,-,,nan_handler:placeholders
cell,15581,regione_sede,//,,nan_handler:placeholders
cell,15604,regione_sede,//,,nan_handler:placeholders
cell,15612,regione_sede,-,,nan_handler:placeholders
cell,15623,regione_sede,unknown,,nan_handler:placeholders
cell,15781,regione_sede,-,,nan_handler:placeholders
cell,15805,regione_sede, ,,nan_handler:placeholders
cell,15869,regione_sede,ND,,nan_handler:placeholders
cell,15967,regione_sede, ,,nan_handler:placeholders
cell,15968,regione_sede, ,,nan_handler:placeholders
cell,16001,regione_sede,ND,,nan_handler:placeholders
cell,16002,regione_sede,?,,nan_handler:placeholders
cell,16075,regione_sede,-,,nan_handler:placeholders
cell,16090,regione_sede,unknown,,nan_handler:placeholders
cell,16110,regione_sede,ND,,nan_handler:placeholders
cell,16130,regione_sede, ,,nan_handler:placeholders
cell,16152,regione_sede,?,,nan_handler:placeholders
cell,16154,regione_sede,?,,nan_handler:placeholders
cell,16191,regione_sede, ,,nan_handler:placeholders
cell,16261,regione_sede,-,,nan_handler:placeholders
cell,16274,regione_sede,n.d.,,nan_handler:placeholders
cell,16282,regione_sede, ,,nan_handler:placeholders
cell,16294,regione_sede,?,,nan_handler:placeholders
cell,16316,regione_sede, ,,nan_handler:placeholders
cell,16356,regione_sede,-,,nan_handler:placeholders
cell,16371,regione_sede,?,,nan_handler:placeholders
cell,16476,regione_sede,n.d.,,nan_handler:placeholders
cell,16515,regione_sede, ,,nan_handler:placeholders
cell,16574,regione_sede,ND,,nan_handler:placeholders
cell,16610,regione_sede,unknown,,nan_handler:placeholders
cell,16626,regione_sede,n.d.,,nan_handler:placeholders
cell,16648,regione_sede,unknown,,nan_handler:placeholders
cell,16673,regione_sede,n.d.,,nan_handler:placeholders
cell,16692,regione_sede,n.d.,,nan_handler:placeholders
cell,16785,regione_sede,n.d.,,nan_handler:placeholders
cell,16795,regione_sede,-,,nan_handler:placeholders
cell,16796,regione_sede,ND,,nan_handler:placeholders
cell,16799,regione_sede,n.d.,,nan_handler:placeholders
cell,16810,regione_sede,//,,nan_handler:placeholders
cell,16923,regione_sede,n.d.,,nan_handler:placeholders
cell,16951,regione_sede,unknown,,nan_handler:placeholders
cell,16997,regione_sede,ND,,nan_handler:placeholders
cell,17027,regione_sede,n.d.,,nan_handler:placeholders
cell,17052,regione_sede,//,,nan_handler:placeholders
cell,17086,regione_sede,//,,nan_handler:placeholders
cell,17156,regione_sede,-,,nan_handler:placeholders
cell,17261,regione_sede,unknown,,nan_handler:placeholders
cell,17286,regione_sede,unknown,,nan_handler:placeholders
cell,17429,regione_sede, ,,nan_handler:placeholders
cell,17439,regione_sede,n.d.,,nan_handler:placeholders
cell,17574,regione_sede,-,,nan_handler:placeholders
cell,17579,regione_sede,-,,nan_handler:placeholders
cell,17584,regione_sede,?,,nan_handler:placeholders
cell,17690,regione_sede,?,,nan_handler:placeholders
cell,17748,regione_sede,n.d.,,nan_handler:placeholders
cell,17778,regione_sede,-,,nan_handler:placeholders
cell,17791,regione_sede,n.d.,,nan_handler:placeholders
cell,17887,regione_sede,ND,,nan_handler:placeholders
cell,17967,regione_sede,-,,nan_handler:placeholders
cell,17992,regione_sede,n.d.,,nan_handler:placeholders
cell,18002,regione_sede,n.d.,,nan_handler:placeholders
cell,18010,regione_sede,unknown,,nan_handler:placeholders
cell,18020,regione_sede,//,,nan_handler:placeholders
cell,18106,regione_sede,-,,nan_handler:placeholders
cell,18140,regione_sede,-,,nan_handler:placeholders
cell,18149,regione_sede,?,,nan_handler:placeholders
cell,18251,regione_sede,unknown,,nan_handler:placeholders
cell,18280,regione_sede,ND,,nan_handler:placeholders
cell,18307,regione_sede,unknown,,nan_handler:placeholders
cell,18344,regione_sede,?,,nan_handler:placeholders
cell,18357,regione_sede,ND,,nan_handler:placeholders
cell,18446,regione_sede,?,,nan_handler:placeholders
cell,18513,regione_sede,//,,nan_handler:placeholders
cell,18575,regione_sede,-,,nan_handler:placeholders
cell,18586,regione_sede,n.d.,,nan_handler:placeholders
cell,18600,regione_sede,?,,nan_handler:placeholders
cell,18635,regione_sede, ,,nan_handler:placeholders
cell,18638,regione_sede,unknown,,nan_handler:placeholders
cell,18654,regione_sede,ND,,nan_handler:placeholders
cell,18678,regione_sede,ND,,nan_handler:placeholders
cell,18722,regione_sede,//,,nan_handler:placeholders
cell,18878,regione_sede,-,,nan_handler:placeholders
cell,18902,regione_sede,unknown,,nan_handler:placeholders
cell,18919,regione_sede,//,,nan_handler:placeholders
cell,18944,regione_sede,unknown,,nan_handler:placeholders
cell,18951,regione_sede,ND,,nan_handler:placeholders
cell,19066,regione_sede,-,,nan_handler:placeholders
cell,19077,regione_sede,n.d.,,nan_handler:placeholders
cell,19302,regione_sede, ,,nan_handler:placeholders
cell,19311,regione_sede,-,,nan_handler:placeholders
cell,19327,regione_sede,?,,nan_handler:placeholders
cell,19358,regione_sede, ,,nan_handler:placeholders
cell,19399,regione_sede,?,,nan_handler:placeholders
cell,19407,regione_sede,n.d.,,nan_handler:placeholders
cell,19431,regione_sede,?,,nan_handler:placeholders
cell,19477,regione_sede,unknown,,nan_handler:placeholders
cell,19510,regione_sede,?,,nan_handler:placeholders
cell,19533,regione_sede,?,,nan_handler:placeholders
cell,19534,regione_sede,//,,nan_handler:placeholders
cell,19576,regione_sede,ND,,nan_handler:placeholders
cell,19604,regione_sede,unknown,,nan_handler:placeholders
cell,19617,regione_sede,//,,nan_handler:placeholders
cell,19647,regione_sede,-,,nan_handler:placeholders
cell,19738,regione_sede,ND,,nan_handler:placeholders
cell,19752,regione_sede,ND,,nan_handler:placeholders
cell,19828,regione_sede,unknown,,nan_handler:placeholders
cell,19900,regione_sede,ND,,nan_handler:placeholders
cell,19911,regione_sede,n.d.,,nan_handler:placeholders
cell,19935,regione_sede,n.d.,,nan_handler:placeholders
cell,19957,regione_sede,ND,,nan_handler:placeholders
cell,19966,regione_sede,?,,nan_handler:placeholders
cell,19972,regione_sede, ,,nan_handler:placeholders
cell,20002,regione_sede,//,,nan_handler:placeholders
cell,20019,regione_sede,ND,,nan_handler:placeholders
cell,20025,regione_sede,ND,,nan_handler:placeholders
cell,20070,regione_sede,-,,nan_handler:placeholders
cell,20096,regione_sede,?,,nan_handler:placeholders
cell,122,attivazioni,N.D.,,nan_handler:placeholders
cell,152,attivazioni,N.D.,,nan_handler:placeholders
cell,195,attivazioni,N.D.,,nan_handler:placeholders
cell,310,attivazioni,N.D.,,nan_handler:placeholders
cell,336,attivazioni,N.D.,,nan_handler:placeholders
cell,365,attivazioni,N.D.,,nan_handler:placeholders
cell,548,attivazioni,N.D.,,nan_handler:placeholders
cell,576,attivazioni,N.D.,,nan_handler:placeholders
cell,619,attivazioni,N.D.,,nan_handler:placeholders
cell,667,attivazioni,N.D.,,nan_handler:placeholders
cell,876,attivazioni,N.D.,,nan_handler:placeholders
cell,892,attivazioni,N.D.,,nan_handler:placeholders
cell,922,attivazioni,N.D.,,nan_handler:placeholders
cell,1234,attivazioni,N.D.,,nan_handler:placeholders
cell,1364,attivazioni,N.D.,,nan_handler:placeholders
cell,1369,attivazioni,N.D.,,nan_handler:placeholders
cell,1385,attivazioni,N.D.,,nan_handler:placeholders
cell,1423,attivazioni,N.D.,,nan_handler:placeholders
cell,1447,attivazioni,N.D.,,nan_handler:placeholders
cell,1497,attivazioni,N.D.,,nan_handler:placeholders
cell,1604,attivazioni,N.D.,,nan_handler:placeholders
cell,1798,attivazioni,N.D.,,nan_handler:placeholders
cell,1932,attivazioni,N.D.,,nan_handler:placeholders
cell,1956,attivazioni,N.D.,,nan_handler:placeholders
cell,2030,attivazioni,N.D.,,nan_handler:placeholders
cell,2207,attivazioni,N.D.,,nan_handler:placeholders
cell,2381,attivazioni,N.D.,,nan_handler:placeholders
cell,2413,attivazioni,N.D.,,nan_handler:placeholders
cell,2425,attivazioni,N.D.,,nan_handler:placeholders
cell,2493,attivazioni,N.D.,,nan_handler:placeholders
cell,2498,attivazioni,N.D.,,nan_handler:placeholders
cell,2778,attivazioni,N.D.,,nan_handler:placeholders
cell,2784,attivazioni,N.D.,,nan_handler:placeholders
cell,2814,attivazioni,N.D.,,nan_handler:placeholders
cell,2900,attivazioni,N.D.,,nan_handler:placeholders
cell,2916,attivazioni,N.D.,,nan_handler:placeholders
cell,3005,attivazioni,N.D.,,nan_handler:placeholders
cell,3049,attivazioni,N.D.,,nan_handler:placeholders
cell,3064,attivazioni,N.D.,,nan_handler:placeholders
cell,3141,attivazioni,N.D.,,nan_handler:placeholders
cell,3204,attivazioni,N.D.,,nan_handler:placeholders
cell,3306,attivazioni,N.D.,,nan_handler:placeholders
cell,3309,attivazioni,N.D.,,nan_handler:placeholders
cell,3379,attivazioni,N.D.,,nan_handler:placeholders
cell,3647,attivazioni,N.D.,,nan_handler:placeholders
cell,3915,attivazioni,N.D.,,nan_handler:placeholders
cell,3947,attivazioni,N.D.,,nan_handler:placeholders
cell,4136,attivazioni,N.D.,,nan_handler:placeholders
cell,4202,attivazioni,N.D.,,nan_handler:placeholders
cell,4209,attivazioni,N.D.,,nan_handler:placeholders
cell,4294,attivazioni,N.D.,,nan_handler:placeholders
cell,4319,attivazioni,N.D.,,nan_handler:placeholders
cell,4738,attivazioni,N.D.,,nan_handler:placeholders
cell,4831,attivazioni,N.D.,,nan_handler:placeholders
cell,4904,attivazioni,N.D.,,nan_handler:placeholders
cell,5179,attivazioni,N.D.,,nan_handler:placeholders
cell,5264,attivazioni,N.D.,,nan_handler:placeholders
cell,5389,attivazioni,N.D.,,nan_handler:placeholders
cell,5614,attivazioni,N.D.,,nan_handler:placeholders
cell,5641,attivazioni,N.D.,,nan_handler:placeholders
cell,5962,attivazioni,N.D.,,nan_handler:placeholders
cell,6224,attivazioni,N.D.,,nan_handler:placeholders
cell,6263,attivazioni,N.D.,,nan_handler:placeholders
cell,6344,attivazioni,N.D.,,nan_handler:placeholders
cell,6692,attivazioni,N.D.,,nan_handler:placeholders
cell,6702,attivazioni,N.D.,,nan_handler:placeholders
cell,6731,attivazioni,N.D.,,nan_handler:placeholders
cell,6739,attivazioni,N.D.,,nan_handler:placeholders
cell,6914,attivazioni,N.D.,,nan_handler:placeholders
cell,7057,attivazioni,N.D.,,nan_handler:placeholders
cell,7059,attivazioni,N.D.,,nan_handler:placeholders
cell,7093,attivazioni,N.D.,,nan_handler:placeholders
cell,7310,attivazioni,N.D.,,nan_handler:placeholders
cell,7619,attivazioni,N.D.,,nan_handler:placeholders
cell,7649,attivazioni,N.D.,,nan_handler:placeholders
cell,7664,attivazioni,N.D.,,nan_handler:placeholders
cell,7668,attivazioni,N.D.,,nan_handler:placeholders
cell,7720,attivazioni,N.D.,,nan_handler:placeholders
cell,7774,attivazioni,N.D.,,nan_handler:placeholders
cell,7948,attivazioni,N.D.,,nan_handler:placeholders
cell,7969,attivazioni,N.D.,,nan_handler:placeholders
cell,8089,attivazioni,N.D.,,nan_handler:placeholders
cell,8172,attivazioni,N.D.,,nan_handler:placeholders
cell,8355,attivazioni,N.D.,,nan_handler:placeholders
cell,8492,attivazioni,N.D.,,nan_handler:placeholders
cell,8496,attivazioni,N.D.,,nan_handler:placeholders
cell,8679,attivazioni,N.D.,,nan_handler:placeholders
cell,8763,attivazioni,N.D.,,nan_handler:placeholders
cell,8799,attivazioni,N.D.,,nan_handler:placeholders
cell,8844,attivazioni,N.D.,,nan_handler:placeholders
cell,8984,attivazioni,N.D.,,nan_handler:placeholders
cell,9005,attivazioni,N.D.,,nan_handler:placeholders
cell,9109,attivazioni,N.D.,,nan_handler:placeholders
cell,9145,attivazioni,N.D.,,nan_handler:placeholders
